commit,date,status,num_packages
4b652c78a1879d264fa33cf7b5b4931a3ead4d72,2015-11-16 09:34:35 -0500,dropped,26
4b652c78a1879d264fa33cf7b5b4931a3ead4d72,2015-11-16 09:34:35 -0500,idle,1140
4b652c78a1879d264fa33cf7b5b4931a3ead4d72,2015-11-16 09:34:35 -0500,in-progress,36
4b652c78a1879d264fa33cf7b5b4931a3ead4d72,2015-11-16 09:34:35 -0500,released,972
4b652c78a1879d264fa33cf7b5b4931a3ead4d72,2015-11-16 09:34:35 -0500,mispackaged,0
1fad1c86187a76d7c6990cdf6d3ea3a9f1e67b6f,2015-11-16 15:41:58 +0100,blocked,786
1fad1c86187a76d7c6990cdf6d3ea3a9f1e67b6f,2015-11-16 15:41:58 +0100,dropped,26
1fad1c86187a76d7c6990cdf6d3ea3a9f1e67b6f,2015-11-16 15:41:58 +0100,idle,1140
1fad1c86187a76d7c6990cdf6d3ea3a9f1e67b6f,2015-11-16 15:41:58 +0100,in-progress,37
1fad1c86187a76d7c6990cdf6d3ea3a9f1e67b6f,2015-11-16 15:41:58 +0100,released,972
1fad1c86187a76d7c6990cdf6d3ea3a9f1e67b6f,2015-11-16 15:41:58 +0100,mispackaged,0
3e11ba5ae52f85d992aa9d330ac5b6a9d0ac77d4,2015-11-16 10:58:10 -0500,blocked,786
3e11ba5ae52f85d992aa9d330ac5b6a9d0ac77d4,2015-11-16 10:58:10 -0500,dropped,26
3e11ba5ae52f85d992aa9d330ac5b6a9d0ac77d4,2015-11-16 10:58:10 -0500,idle,1140
3e11ba5ae52f85d992aa9d330ac5b6a9d0ac77d4,2015-11-16 10:58:10 -0500,in-progress,37
3e11ba5ae52f85d992aa9d330ac5b6a9d0ac77d4,2015-11-16 10:58:10 -0500,released,972
3e11ba5ae52f85d992aa9d330ac5b6a9d0ac77d4,2015-11-16 10:58:10 -0500,mispackaged,0
8f7d4254db04748d05e57fc9f1808902101c716f,2015-11-16 10:58:15 -0500,blocked,786
8f7d4254db04748d05e57fc9f1808902101c716f,2015-11-16 10:58:15 -0500,dropped,26
8f7d4254db04748d05e57fc9f1808902101c716f,2015-11-16 10:58:15 -0500,idle,1140
8f7d4254db04748d05e57fc9f1808902101c716f,2015-11-16 10:58:15 -0500,in-progress,37
8f7d4254db04748d05e57fc9f1808902101c716f,2015-11-16 10:58:15 -0500,released,972
8f7d4254db04748d05e57fc9f1808902101c716f,2015-11-16 10:58:15 -0500,mispackaged,0
138ae23de6b18824c9cfcf3f0401cb1b6926909c,2015-11-16 12:45:18 -0500,blocked,786
138ae23de6b18824c9cfcf3f0401cb1b6926909c,2015-11-16 12:45:18 -0500,dropped,26
138ae23de6b18824c9cfcf3f0401cb1b6926909c,2015-11-16 12:45:18 -0500,idle,1140
138ae23de6b18824c9cfcf3f0401cb1b6926909c,2015-11-16 12:45:18 -0500,in-progress,37
138ae23de6b18824c9cfcf3f0401cb1b6926909c,2015-11-16 12:45:18 -0500,released,972
138ae23de6b18824c9cfcf3f0401cb1b6926909c,2015-11-16 12:45:18 -0500,mispackaged,0
2d3dcbcd98d2140741f4f47544de04e0292e65f3,2015-11-17 08:12:50 +0100,blocked,786
2d3dcbcd98d2140741f4f47544de04e0292e65f3,2015-11-17 08:12:50 +0100,dropped,26
2d3dcbcd98d2140741f4f47544de04e0292e65f3,2015-11-17 08:12:50 +0100,idle,1139
2d3dcbcd98d2140741f4f47544de04e0292e65f3,2015-11-17 08:12:50 +0100,in-progress,38
2d3dcbcd98d2140741f4f47544de04e0292e65f3,2015-11-17 08:12:50 +0100,released,972
2d3dcbcd98d2140741f4f47544de04e0292e65f3,2015-11-17 08:12:50 +0100,mispackaged,0
b123e668771faef69af444f7adb2509a0d09f726,2015-11-17 08:13:50 +0100,blocked,786
b123e668771faef69af444f7adb2509a0d09f726,2015-11-17 08:13:50 +0100,dropped,26
b123e668771faef69af444f7adb2509a0d09f726,2015-11-17 08:13:50 +0100,idle,1136
b123e668771faef69af444f7adb2509a0d09f726,2015-11-17 08:13:50 +0100,in-progress,38
b123e668771faef69af444f7adb2509a0d09f726,2015-11-17 08:13:50 +0100,released,975
b123e668771faef69af444f7adb2509a0d09f726,2015-11-17 08:13:50 +0100,mispackaged,0
5ba4371bab78a07b673946a64a8b0dc66bb391c7,2015-11-17 08:34:11 +0100,blocked,787
5ba4371bab78a07b673946a64a8b0dc66bb391c7,2015-11-17 08:34:11 +0100,dropped,26
5ba4371bab78a07b673946a64a8b0dc66bb391c7,2015-11-17 08:34:11 +0100,idle,1142
5ba4371bab78a07b673946a64a8b0dc66bb391c7,2015-11-17 08:34:11 +0100,in-progress,38
5ba4371bab78a07b673946a64a8b0dc66bb391c7,2015-11-17 08:34:11 +0100,released,968
5ba4371bab78a07b673946a64a8b0dc66bb391c7,2015-11-17 08:34:11 +0100,mispackaged,0
9216ef5e671b1367ec2ce74ef7080287cbd25ad5,2015-11-17 08:34:17 +0100,blocked,786
9216ef5e671b1367ec2ce74ef7080287cbd25ad5,2015-11-17 08:34:17 +0100,dropped,26
9216ef5e671b1367ec2ce74ef7080287cbd25ad5,2015-11-17 08:34:17 +0100,idle,1139
9216ef5e671b1367ec2ce74ef7080287cbd25ad5,2015-11-17 08:34:17 +0100,in-progress,38
9216ef5e671b1367ec2ce74ef7080287cbd25ad5,2015-11-17 08:34:17 +0100,released,973
9216ef5e671b1367ec2ce74ef7080287cbd25ad5,2015-11-17 08:34:17 +0100,mispackaged,0
6bcdc7705fe4933a9e82c070d243a7a752b04457,2015-11-17 08:34:33 +0100,blocked,786
6bcdc7705fe4933a9e82c070d243a7a752b04457,2015-11-17 08:34:33 +0100,dropped,26
6bcdc7705fe4933a9e82c070d243a7a752b04457,2015-11-17 08:34:33 +0100,idle,1139
6bcdc7705fe4933a9e82c070d243a7a752b04457,2015-11-17 08:34:33 +0100,in-progress,37
6bcdc7705fe4933a9e82c070d243a7a752b04457,2015-11-17 08:34:33 +0100,released,974
6bcdc7705fe4933a9e82c070d243a7a752b04457,2015-11-17 08:34:33 +0100,mispackaged,0
18c2bb7df080c7ca986204f7eae54492b67aa9b1,2015-11-17 11:35:05 +0100,blocked,785
18c2bb7df080c7ca986204f7eae54492b67aa9b1,2015-11-17 11:35:05 +0100,dropped,26
18c2bb7df080c7ca986204f7eae54492b67aa9b1,2015-11-17 11:35:05 +0100,idle,1139
18c2bb7df080c7ca986204f7eae54492b67aa9b1,2015-11-17 11:35:05 +0100,in-progress,37
18c2bb7df080c7ca986204f7eae54492b67aa9b1,2015-11-17 11:35:05 +0100,released,974
18c2bb7df080c7ca986204f7eae54492b67aa9b1,2015-11-17 11:35:05 +0100,mispackaged,0
dab48ed9291b6620bf5670ce3ce637c5b925998c,2015-11-17 13:09:09 +0100,blocked,785
dab48ed9291b6620bf5670ce3ce637c5b925998c,2015-11-17 13:09:09 +0100,dropped,26
dab48ed9291b6620bf5670ce3ce637c5b925998c,2015-11-17 13:09:09 +0100,idle,1139
dab48ed9291b6620bf5670ce3ce637c5b925998c,2015-11-17 13:09:09 +0100,in-progress,37
dab48ed9291b6620bf5670ce3ce637c5b925998c,2015-11-17 13:09:09 +0100,released,974
dab48ed9291b6620bf5670ce3ce637c5b925998c,2015-11-17 13:09:09 +0100,mispackaged,0
8f52e4c665ff4de5dbe85b21d8a46838a17be8f9,2015-11-17 23:49:00 +0100,blocked,785
8f52e4c665ff4de5dbe85b21d8a46838a17be8f9,2015-11-17 23:49:00 +0100,dropped,26
8f52e4c665ff4de5dbe85b21d8a46838a17be8f9,2015-11-17 23:49:00 +0100,idle,1139
8f52e4c665ff4de5dbe85b21d8a46838a17be8f9,2015-11-17 23:49:00 +0100,in-progress,37
8f52e4c665ff4de5dbe85b21d8a46838a17be8f9,2015-11-17 23:49:00 +0100,released,974
8f52e4c665ff4de5dbe85b21d8a46838a17be8f9,2015-11-17 23:49:00 +0100,mispackaged,0
bca39fa04110d812140ab9e67004fb8192014a75,2015-11-17 23:57:37 +0100,blocked,785
bca39fa04110d812140ab9e67004fb8192014a75,2015-11-17 23:57:37 +0100,dropped,26
bca39fa04110d812140ab9e67004fb8192014a75,2015-11-17 23:57:37 +0100,idle,1137
bca39fa04110d812140ab9e67004fb8192014a75,2015-11-17 23:57:37 +0100,in-progress,37
bca39fa04110d812140ab9e67004fb8192014a75,2015-11-17 23:57:37 +0100,released,978
bca39fa04110d812140ab9e67004fb8192014a75,2015-11-17 23:57:37 +0100,mispackaged,0
b2d0b5d022f29d552f3d22ff6074fc34dd013093,2015-11-17 23:58:23 +0100,blocked,785
b2d0b5d022f29d552f3d22ff6074fc34dd013093,2015-11-17 23:58:23 +0100,dropped,26
b2d0b5d022f29d552f3d22ff6074fc34dd013093,2015-11-17 23:58:23 +0100,idle,1137
b2d0b5d022f29d552f3d22ff6074fc34dd013093,2015-11-17 23:58:23 +0100,in-progress,36
b2d0b5d022f29d552f3d22ff6074fc34dd013093,2015-11-17 23:58:23 +0100,released,979
b2d0b5d022f29d552f3d22ff6074fc34dd013093,2015-11-17 23:58:23 +0100,mispackaged,0
e67b74902a186e4c63ee5a1cf783f99e6a300684,2015-11-19 00:48:52 +0100,blocked,785
e67b74902a186e4c63ee5a1cf783f99e6a300684,2015-11-19 00:48:52 +0100,dropped,26
e67b74902a186e4c63ee5a1cf783f99e6a300684,2015-11-19 00:48:52 +0100,idle,1136
e67b74902a186e4c63ee5a1cf783f99e6a300684,2015-11-19 00:48:52 +0100,in-progress,37
e67b74902a186e4c63ee5a1cf783f99e6a300684,2015-11-19 00:48:52 +0100,released,979
e67b74902a186e4c63ee5a1cf783f99e6a300684,2015-11-19 00:48:52 +0100,mispackaged,0
5c540347092f537296c18290d8f66a70dff22c68,2015-11-19 01:38:52 +0100,blocked,782
5c540347092f537296c18290d8f66a70dff22c68,2015-11-19 01:38:52 +0100,dropped,26
5c540347092f537296c18290d8f66a70dff22c68,2015-11-19 01:38:52 +0100,idle,1136
5c540347092f537296c18290d8f66a70dff22c68,2015-11-19 01:38:52 +0100,in-progress,37
5c540347092f537296c18290d8f66a70dff22c68,2015-11-19 01:38:52 +0100,released,981
5c540347092f537296c18290d8f66a70dff22c68,2015-11-19 01:38:52 +0100,mispackaged,0
71fbd76e1525672e6c142f54a8627009f7c6340d,2015-11-19 01:39:42 +0100,blocked,781
71fbd76e1525672e6c142f54a8627009f7c6340d,2015-11-19 01:39:42 +0100,dropped,26
71fbd76e1525672e6c142f54a8627009f7c6340d,2015-11-19 01:39:42 +0100,idle,1136
71fbd76e1525672e6c142f54a8627009f7c6340d,2015-11-19 01:39:42 +0100,in-progress,37
71fbd76e1525672e6c142f54a8627009f7c6340d,2015-11-19 01:39:42 +0100,released,982
71fbd76e1525672e6c142f54a8627009f7c6340d,2015-11-19 01:39:42 +0100,mispackaged,0
1f0149e74ae3561bfa4beba696842c97467291ca,2015-11-19 10:36:26 -0500,blocked,781
1f0149e74ae3561bfa4beba696842c97467291ca,2015-11-19 10:36:26 -0500,dropped,26
1f0149e74ae3561bfa4beba696842c97467291ca,2015-11-19 10:36:26 -0500,idle,1136
1f0149e74ae3561bfa4beba696842c97467291ca,2015-11-19 10:36:26 -0500,in-progress,37
1f0149e74ae3561bfa4beba696842c97467291ca,2015-11-19 10:36:26 -0500,released,982
1f0149e74ae3561bfa4beba696842c97467291ca,2015-11-19 10:36:26 -0500,mispackaged,0
99d15fb0b03a973d50a29be6659309f7e1c10b5c,2015-11-19 17:07:26 +0100,blocked,781
99d15fb0b03a973d50a29be6659309f7e1c10b5c,2015-11-19 17:07:26 +0100,dropped,26
99d15fb0b03a973d50a29be6659309f7e1c10b5c,2015-11-19 17:07:26 +0100,idle,1136
99d15fb0b03a973d50a29be6659309f7e1c10b5c,2015-11-19 17:07:26 +0100,in-progress,37
99d15fb0b03a973d50a29be6659309f7e1c10b5c,2015-11-19 17:07:26 +0100,released,982
99d15fb0b03a973d50a29be6659309f7e1c10b5c,2015-11-19 17:07:26 +0100,mispackaged,0
162e5eeb6cc0aab576ebbe8a45591422054ebc9d,2015-11-19 23:18:20 -0500,blocked,781
162e5eeb6cc0aab576ebbe8a45591422054ebc9d,2015-11-19 23:18:20 -0500,dropped,26
162e5eeb6cc0aab576ebbe8a45591422054ebc9d,2015-11-19 23:18:20 -0500,idle,1136
162e5eeb6cc0aab576ebbe8a45591422054ebc9d,2015-11-19 23:18:20 -0500,in-progress,37
162e5eeb6cc0aab576ebbe8a45591422054ebc9d,2015-11-19 23:18:20 -0500,released,982
162e5eeb6cc0aab576ebbe8a45591422054ebc9d,2015-11-19 23:18:20 -0500,mispackaged,0
0a00eab3beb75a94ad5c3c8674d8d5568af92ef6,2015-11-20 11:58:15 +0100,blocked,781
0a00eab3beb75a94ad5c3c8674d8d5568af92ef6,2015-11-20 11:58:15 +0100,dropped,26
0a00eab3beb75a94ad5c3c8674d8d5568af92ef6,2015-11-20 11:58:15 +0100,idle,1136
0a00eab3beb75a94ad5c3c8674d8d5568af92ef6,2015-11-20 11:58:15 +0100,in-progress,37
0a00eab3beb75a94ad5c3c8674d8d5568af92ef6,2015-11-20 11:58:15 +0100,released,982
0a00eab3beb75a94ad5c3c8674d8d5568af92ef6,2015-11-20 11:58:15 +0100,mispackaged,0
b6e3f2e469415c7a27304e08d77652f2eb11229e,2015-11-20 19:07:13 +0100,blocked,781
b6e3f2e469415c7a27304e08d77652f2eb11229e,2015-11-20 19:07:13 +0100,dropped,26
b6e3f2e469415c7a27304e08d77652f2eb11229e,2015-11-20 19:07:13 +0100,idle,1134
b6e3f2e469415c7a27304e08d77652f2eb11229e,2015-11-20 19:07:13 +0100,in-progress,37
b6e3f2e469415c7a27304e08d77652f2eb11229e,2015-11-20 19:07:13 +0100,released,986
b6e3f2e469415c7a27304e08d77652f2eb11229e,2015-11-20 19:07:13 +0100,mispackaged,0
b57c46b4bee5899562c849f97196c0037fd33212,2015-11-20 19:07:27 +0100,blocked,781
b57c46b4bee5899562c849f97196c0037fd33212,2015-11-20 19:07:27 +0100,dropped,26
b57c46b4bee5899562c849f97196c0037fd33212,2015-11-20 19:07:27 +0100,idle,1134
b57c46b4bee5899562c849f97196c0037fd33212,2015-11-20 19:07:27 +0100,in-progress,36
b57c46b4bee5899562c849f97196c0037fd33212,2015-11-20 19:07:27 +0100,released,987
b57c46b4bee5899562c849f97196c0037fd33212,2015-11-20 19:07:27 +0100,mispackaged,0
bec6878f53562d1596017f0d54287dce31e35b84,2015-11-24 11:48:55 +0100,blocked,769
bec6878f53562d1596017f0d54287dce31e35b84,2015-11-24 11:48:55 +0100,dropped,26
bec6878f53562d1596017f0d54287dce31e35b84,2015-11-24 11:48:55 +0100,idle,1145
bec6878f53562d1596017f0d54287dce31e35b84,2015-11-24 11:48:55 +0100,in-progress,36
bec6878f53562d1596017f0d54287dce31e35b84,2015-11-24 11:48:55 +0100,released,992
bec6878f53562d1596017f0d54287dce31e35b84,2015-11-24 11:48:55 +0100,mispackaged,0
3c00705b5fa0577d868a3f09c04296e3d6c5cb93,2015-11-25 15:06:36 +0100,blocked,769
3c00705b5fa0577d868a3f09c04296e3d6c5cb93,2015-11-25 15:06:36 +0100,dropped,26
3c00705b5fa0577d868a3f09c04296e3d6c5cb93,2015-11-25 15:06:36 +0100,idle,1146
3c00705b5fa0577d868a3f09c04296e3d6c5cb93,2015-11-25 15:06:36 +0100,in-progress,36
3c00705b5fa0577d868a3f09c04296e3d6c5cb93,2015-11-25 15:06:36 +0100,released,994
3c00705b5fa0577d868a3f09c04296e3d6c5cb93,2015-11-25 15:06:36 +0100,mispackaged,0
b7d3da905f180c6519ef372222303ba770361e98,2015-11-25 16:02:33 -0600,blocked,769
b7d3da905f180c6519ef372222303ba770361e98,2015-11-25 16:02:33 -0600,dropped,26
b7d3da905f180c6519ef372222303ba770361e98,2015-11-25 16:02:33 -0600,idle,1146
b7d3da905f180c6519ef372222303ba770361e98,2015-11-25 16:02:33 -0600,in-progress,36
b7d3da905f180c6519ef372222303ba770361e98,2015-11-25 16:02:33 -0600,released,994
b7d3da905f180c6519ef372222303ba770361e98,2015-11-25 16:02:33 -0600,mispackaged,0
dbc0066e087bdca5120b0c99ec5c3eec3be8591e,2015-11-25 23:20:25 +0100,blocked,769
dbc0066e087bdca5120b0c99ec5c3eec3be8591e,2015-11-25 23:20:25 +0100,dropped,26
dbc0066e087bdca5120b0c99ec5c3eec3be8591e,2015-11-25 23:20:25 +0100,idle,1147
dbc0066e087bdca5120b0c99ec5c3eec3be8591e,2015-11-25 23:20:25 +0100,in-progress,36
dbc0066e087bdca5120b0c99ec5c3eec3be8591e,2015-11-25 23:20:25 +0100,released,997
dbc0066e087bdca5120b0c99ec5c3eec3be8591e,2015-11-25 23:20:25 +0100,mispackaged,0
91dd08c330b1abc3d783c9cc63a806bfc9c41735,2015-11-26 16:24:56 +0100,blocked,766
91dd08c330b1abc3d783c9cc63a806bfc9c41735,2015-11-26 16:24:56 +0100,dropped,26
91dd08c330b1abc3d783c9cc63a806bfc9c41735,2015-11-26 16:24:56 +0100,idle,1149
91dd08c330b1abc3d783c9cc63a806bfc9c41735,2015-11-26 16:24:56 +0100,in-progress,37
91dd08c330b1abc3d783c9cc63a806bfc9c41735,2015-11-26 16:24:56 +0100,released,997
91dd08c330b1abc3d783c9cc63a806bfc9c41735,2015-11-26 16:24:56 +0100,mispackaged,0
c5ea03100ae2ca49251f4950885f498f50c95e64,2015-11-26 16:46:15 +0100,blocked,766
c5ea03100ae2ca49251f4950885f498f50c95e64,2015-11-26 16:46:15 +0100,dropped,26
c5ea03100ae2ca49251f4950885f498f50c95e64,2015-11-26 16:46:15 +0100,idle,1149
c5ea03100ae2ca49251f4950885f498f50c95e64,2015-11-26 16:46:15 +0100,in-progress,37
c5ea03100ae2ca49251f4950885f498f50c95e64,2015-11-26 16:46:15 +0100,released,997
c5ea03100ae2ca49251f4950885f498f50c95e64,2015-11-26 16:46:15 +0100,mispackaged,0
7ceef0cb533892f50d778de2483b3f36d02a5e21,2015-11-26 16:48:09 +0100,blocked,766
7ceef0cb533892f50d778de2483b3f36d02a5e21,2015-11-26 16:48:09 +0100,dropped,26
7ceef0cb533892f50d778de2483b3f36d02a5e21,2015-11-26 16:48:09 +0100,idle,1149
7ceef0cb533892f50d778de2483b3f36d02a5e21,2015-11-26 16:48:09 +0100,in-progress,37
7ceef0cb533892f50d778de2483b3f36d02a5e21,2015-11-26 16:48:09 +0100,released,997
7ceef0cb533892f50d778de2483b3f36d02a5e21,2015-11-26 16:48:09 +0100,mispackaged,0
2cdff6cdd71db7300800664fcaaa79d40369721d,2015-11-27 11:18:00 +0100,blocked,766
2cdff6cdd71db7300800664fcaaa79d40369721d,2015-11-27 11:18:00 +0100,dropped,26
2cdff6cdd71db7300800664fcaaa79d40369721d,2015-11-27 11:18:00 +0100,idle,1148
2cdff6cdd71db7300800664fcaaa79d40369721d,2015-11-27 11:18:00 +0100,in-progress,37
2cdff6cdd71db7300800664fcaaa79d40369721d,2015-11-27 11:18:00 +0100,released,999
2cdff6cdd71db7300800664fcaaa79d40369721d,2015-11-27 11:18:00 +0100,mispackaged,0
60c10010b3ebe7ceccd5e21c982ef292fe63d8d5,2015-11-28 12:10:33 +0100,blocked,766
60c10010b3ebe7ceccd5e21c982ef292fe63d8d5,2015-11-28 12:10:33 +0100,dropped,26
60c10010b3ebe7ceccd5e21c982ef292fe63d8d5,2015-11-28 12:10:33 +0100,idle,1147
60c10010b3ebe7ceccd5e21c982ef292fe63d8d5,2015-11-28 12:10:33 +0100,in-progress,37
60c10010b3ebe7ceccd5e21c982ef292fe63d8d5,2015-11-28 12:10:33 +0100,released,1001
60c10010b3ebe7ceccd5e21c982ef292fe63d8d5,2015-11-28 12:10:33 +0100,mispackaged,0
e371bf5c5e25df9f821060d755e784bb96a8203a,2015-11-29 14:48:02 +0100,blocked,766
e371bf5c5e25df9f821060d755e784bb96a8203a,2015-11-29 14:48:02 +0100,dropped,26
e371bf5c5e25df9f821060d755e784bb96a8203a,2015-11-29 14:48:02 +0100,idle,1145
e371bf5c5e25df9f821060d755e784bb96a8203a,2015-11-29 14:48:02 +0100,in-progress,37
e371bf5c5e25df9f821060d755e784bb96a8203a,2015-11-29 14:48:02 +0100,released,1003
e371bf5c5e25df9f821060d755e784bb96a8203a,2015-11-29 14:48:02 +0100,mispackaged,0
3904ac6ce9975410cb6d42563adb8249015365bf,2015-12-01 09:08:14 +0100,blocked,766
3904ac6ce9975410cb6d42563adb8249015365bf,2015-12-01 09:08:14 +0100,dropped,26
3904ac6ce9975410cb6d42563adb8249015365bf,2015-12-01 09:08:14 +0100,idle,1148
3904ac6ce9975410cb6d42563adb8249015365bf,2015-12-01 09:08:14 +0100,in-progress,37
3904ac6ce9975410cb6d42563adb8249015365bf,2015-12-01 09:08:14 +0100,released,1011
3904ac6ce9975410cb6d42563adb8249015365bf,2015-12-01 09:08:14 +0100,mispackaged,0
af9edfa360f265f26905d694f4d1836dabb43d21,2015-12-03 23:04:21 +0100,blocked,764
af9edfa360f265f26905d694f4d1836dabb43d21,2015-12-03 23:04:21 +0100,dropped,26
af9edfa360f265f26905d694f4d1836dabb43d21,2015-12-03 23:04:21 +0100,idle,1148
af9edfa360f265f26905d694f4d1836dabb43d21,2015-12-03 23:04:21 +0100,in-progress,37
af9edfa360f265f26905d694f4d1836dabb43d21,2015-12-03 23:04:21 +0100,released,1016
af9edfa360f265f26905d694f4d1836dabb43d21,2015-12-03 23:04:21 +0100,mispackaged,0
975bef336b3c73bf487ed8005ec404165fb88b8d,2015-12-05 22:38:01 +0100,blocked,766
975bef336b3c73bf487ed8005ec404165fb88b8d,2015-12-05 22:38:01 +0100,dropped,26
975bef336b3c73bf487ed8005ec404165fb88b8d,2015-12-05 22:38:01 +0100,idle,1147
975bef336b3c73bf487ed8005ec404165fb88b8d,2015-12-05 22:38:01 +0100,in-progress,37
975bef336b3c73bf487ed8005ec404165fb88b8d,2015-12-05 22:38:01 +0100,released,1015
975bef336b3c73bf487ed8005ec404165fb88b8d,2015-12-05 22:38:01 +0100,mispackaged,0
df17f6ed7d0ef6482023b5959ce910e41e281745,2015-12-05 22:55:27 -0500,blocked,766
df17f6ed7d0ef6482023b5959ce910e41e281745,2015-12-05 22:55:27 -0500,dropped,26
df17f6ed7d0ef6482023b5959ce910e41e281745,2015-12-05 22:55:27 -0500,idle,1147
df17f6ed7d0ef6482023b5959ce910e41e281745,2015-12-05 22:55:27 -0500,in-progress,37
df17f6ed7d0ef6482023b5959ce910e41e281745,2015-12-05 22:55:27 -0500,released,1015
df17f6ed7d0ef6482023b5959ce910e41e281745,2015-12-05 22:55:27 -0500,mispackaged,0
ab67bb77fabfdb9a563b8d46afc845466efd5189,2015-12-07 16:01:12 -0500,blocked,766
ab67bb77fabfdb9a563b8d46afc845466efd5189,2015-12-07 16:01:12 -0500,dropped,26
ab67bb77fabfdb9a563b8d46afc845466efd5189,2015-12-07 16:01:12 -0500,idle,1149
ab67bb77fabfdb9a563b8d46afc845466efd5189,2015-12-07 16:01:12 -0500,in-progress,36
ab67bb77fabfdb9a563b8d46afc845466efd5189,2015-12-07 16:01:12 -0500,released,1019
ab67bb77fabfdb9a563b8d46afc845466efd5189,2015-12-07 16:01:12 -0500,mispackaged,0
2c539638576134e56d8c55e9337ca84c146933c7,2015-12-08 09:54:13 -0500,blocked,759
2c539638576134e56d8c55e9337ca84c146933c7,2015-12-08 09:54:13 -0500,dropped,28
2c539638576134e56d8c55e9337ca84c146933c7,2015-12-08 09:54:13 -0500,idle,1138
2c539638576134e56d8c55e9337ca84c146933c7,2015-12-08 09:54:13 -0500,in-progress,37
2c539638576134e56d8c55e9337ca84c146933c7,2015-12-08 09:54:13 -0500,released,1025
2c539638576134e56d8c55e9337ca84c146933c7,2015-12-08 09:54:13 -0500,mispackaged,0
a33f643c75da92ffc15e2f3b47227dd58f8ae968,2015-12-08 13:33:22 -0500,blocked,759
a33f643c75da92ffc15e2f3b47227dd58f8ae968,2015-12-08 13:33:22 -0500,dropped,28
a33f643c75da92ffc15e2f3b47227dd58f8ae968,2015-12-08 13:33:22 -0500,idle,1136
a33f643c75da92ffc15e2f3b47227dd58f8ae968,2015-12-08 13:33:22 -0500,in-progress,39
a33f643c75da92ffc15e2f3b47227dd58f8ae968,2015-12-08 13:33:22 -0500,released,1025
a33f643c75da92ffc15e2f3b47227dd58f8ae968,2015-12-08 13:33:22 -0500,mispackaged,0
587d7d358ac714a6a617dfe8bd7bf5e05c1cde55,2015-12-09 10:58:12 +0100,blocked,756
587d7d358ac714a6a617dfe8bd7bf5e05c1cde55,2015-12-09 10:58:12 +0100,dropped,28
587d7d358ac714a6a617dfe8bd7bf5e05c1cde55,2015-12-09 10:58:12 +0100,idle,1135
587d7d358ac714a6a617dfe8bd7bf5e05c1cde55,2015-12-09 10:58:12 +0100,in-progress,38
587d7d358ac714a6a617dfe8bd7bf5e05c1cde55,2015-12-09 10:58:12 +0100,released,1028
587d7d358ac714a6a617dfe8bd7bf5e05c1cde55,2015-12-09 10:58:12 +0100,mispackaged,0
f78426c0a38991560a735411e54faf23bb0dea88,2015-12-10 11:18:22 +0100,blocked,751
f78426c0a38991560a735411e54faf23bb0dea88,2015-12-10 11:18:22 +0100,dropped,28
f78426c0a38991560a735411e54faf23bb0dea88,2015-12-10 11:18:22 +0100,idle,1138
f78426c0a38991560a735411e54faf23bb0dea88,2015-12-10 11:18:22 +0100,in-progress,38
f78426c0a38991560a735411e54faf23bb0dea88,2015-12-10 11:18:22 +0100,released,1028
f78426c0a38991560a735411e54faf23bb0dea88,2015-12-10 11:18:22 +0100,mispackaged,0
11481e40bc5244dcbbc5e566e95c882e28f4f92a,2015-12-11 11:27:37 +0100,blocked,749
11481e40bc5244dcbbc5e566e95c882e28f4f92a,2015-12-11 11:27:37 +0100,dropped,28
11481e40bc5244dcbbc5e566e95c882e28f4f92a,2015-12-11 11:27:37 +0100,idle,1138
11481e40bc5244dcbbc5e566e95c882e28f4f92a,2015-12-11 11:27:37 +0100,in-progress,38
11481e40bc5244dcbbc5e566e95c882e28f4f92a,2015-12-11 11:27:37 +0100,released,1032
11481e40bc5244dcbbc5e566e95c882e28f4f92a,2015-12-11 11:27:37 +0100,mispackaged,0
0c9ebaea5f2360f95b898c142a20b92a8be88162,2015-12-13 16:55:01 +0100,blocked,751
0c9ebaea5f2360f95b898c142a20b92a8be88162,2015-12-13 16:55:01 +0100,dropped,28
0c9ebaea5f2360f95b898c142a20b92a8be88162,2015-12-13 16:55:01 +0100,idle,1136
0c9ebaea5f2360f95b898c142a20b92a8be88162,2015-12-13 16:55:01 +0100,in-progress,38
0c9ebaea5f2360f95b898c142a20b92a8be88162,2015-12-13 16:55:01 +0100,released,1034
0c9ebaea5f2360f95b898c142a20b92a8be88162,2015-12-13 16:55:01 +0100,mispackaged,0
870e6bcfb696da4deadd92497a397e0eecc268cd,2015-12-13 20:54:56 -0800,blocked,743
870e6bcfb696da4deadd92497a397e0eecc268cd,2015-12-13 20:54:56 -0800,dropped,38
870e6bcfb696da4deadd92497a397e0eecc268cd,2015-12-13 20:54:56 -0800,idle,1135
870e6bcfb696da4deadd92497a397e0eecc268cd,2015-12-13 20:54:56 -0800,in-progress,38
870e6bcfb696da4deadd92497a397e0eecc268cd,2015-12-13 20:54:56 -0800,released,1034
870e6bcfb696da4deadd92497a397e0eecc268cd,2015-12-13 20:54:56 -0800,mispackaged,0
9190f9ac1370fd40b0535c507d32f5798dde4b2f,2015-12-14 10:17:26 +0100,blocked,743
9190f9ac1370fd40b0535c507d32f5798dde4b2f,2015-12-14 10:17:26 +0100,dropped,38
9190f9ac1370fd40b0535c507d32f5798dde4b2f,2015-12-14 10:17:26 +0100,idle,1135
